path_id,orig_node_id,dest_node_id,node_seq,node_id
282,1,15,12,13
282,1,15,13,14
282,1,15,14,15
283,2,14,0,2
283,2,14,1,74
283,2,14,2,73
283,2,14,3,72
283,2,14,4,71
283,2,14,5,3
283,2,14,6,11
283,2,14,7,40
283,2,14,8,12
283,2,14,9,13
283,2,14,10,14
284,2,15,0,2
284,2,15,1,74
284,2,15,2,73
284,2,15,3,72
284,2,15,4,71
284,2,15,5,3
284,2,15,6,11
284,2,15,7,40
284,2,15,8,12
284,2,15,9,13
284,2,15,10,14
284,2,15,11,15
285,13,19,0,13
285,13,19,1,18
285,13,19,2,20
285,13,19,3,19
286,18,19,0,18
286,18,19,1,20
286,18,19,2,19
287,12,19,0,12
287,12,19,1,13
287,12,19,2,18
287,12,19,3,20
287,12,19,4,19
288,25,19,0,25
288,25,19,1,54
288,25,19,2,53
288,25,19,3,52
288,25,19,4,24
288,25,19,5,51
288,25,19,6,23
288,25,19,7,50
288,25,19,8,19
289,29,19,0,29
289,29,19,1,28
289,29,19,2,27
289,29,19,3,68
289,29,19,4,67
289,29,19,5,22
289,29,19,6,48
289,29,19,7,47
289,29,19,8,46
289,29,19,9,45
289,29,19,10,44
289,29,19,11,43
289,29,19,12,21
289,29,19,13,20
289,29,19,14,19
290,31,19,0,31
290,31,19,1,32
290,31,19,2,34
290,31,19,3,35
290,31,19,4,38
290,31,19,5,27
290,31,19,6,68
290,31,19,7,67
290,31,19,8,22
290,31,19,9,48
290,31,19,10,47
290,31,19,11,46
290,31,19,12,45
290,31,19,13,44
290,31,19,14,43
290,31,19,15,21
290,31,19,16,20
290,31,19,17,19
291,35,19,0,35
291,35,19,1,38
291,35,19,2,27
291,35,19,3,68
291,35,19,4,67
291,35,19,5,22
291,35,19,6,48
291,35,19,7,47
291,35,19,8,46
291,35,19,9,45
291,35,19,10,44
291,35,19,11,43
291,35,19,12,21
291,35,19,13,20
291,35,19,14,19
292,33,19,0,33
292,33,19,1,34
292,33,19,2,35
292,33,19,3,38
292,33,19,4,27
292,33,19,5,68
292,33,19,6,67
292,33,19,7,22
292,33,19,8,48
292,33,19,9,47
292,33,19,10,46
292,33,19,11,45
292,33,19,12,44
292,33,19,13,43
292,33,19,14,21
292,33,19,15,20
292,33,19,16,19
293,7,19,0,7
293,7,19,1,6
293,7,19,2,49
293,7,19,3,19
294,5,19,0,5
294,5,19,1,6
294,5,19,2,49
294,5,19,3,19
295,6,19,0,6
295,6,19,1,49
295,6,19,2,19
296,37,19,0,37
296,37,19,1,36
296,37,19,2,34
296,37,19,3,35
296,37,19,4,38
296,37,19,5,27
296,37,19,6,68
296,37,19,7,67
296,37,19,8,22
296,37,19,9,48
296,37,19,10,47
296,37,19,11,46
296,37,19,12,45
296,37,19,13,44
296,37,19,14,43
296,37,19,15,21
296,37,19,16,20
296,37,19,17,19
297,39,19,0,39
297,39,19,1,70
297,39,19,2,33
297,39,19,3,34
297,39,19,4,35
297,39,19,5,38
297,39,19,6,27
297,39,19,7,68
297,39,19,8,67
297,39,19,9,22
297,39,19,10,48
297,39,19,11,47
297,39,19,12,46
297,39,19,13,45
297,39,19,14,44
297,39,19,15,43
297,39,19,16,21
297,39,19,17,20
297,39,19,18,19
298,14,19,0,14
298,14,19,1,13
298,14,19,2,18
298,14,19,3,20
298,14,19,4,19
299,15,19,0,15
299,15,19,1,14
299,15,19,2,13
299,15,19,3,18
299,15,19,4,20
299,15,19,5,19
300,16,19,0,16
300,16,19,1,41
300,16,19,2,18
300,16,19,3,20
300,16,19,4,19
301,17,19,0,17
301,17,19,1,18
301,17,19,2,20
301,17,19,3,19
302,1,19,0,1
302,1,19,1,76
302,1,19,2,75
302,1,19,3,2
302,1,19,4,74
302,1,19,5,73
302,1,19,6,72
302,1,19,7,71
302,1,19,8,3
302,1,19,9,4
302,1,19,10,5
302,1,19,11,6
302,1,19,12,49
302,1,19,13,19
303,2,19,0,2
303,2,19,1,74
303,2,19,2,73
303,2,19,3,72
303,2,19,4,71
303,2,19,5,3
303,2,19,6,4
303,2,19,7,5
303,2,19,8,6
303,2,19,9,49
303,2,19,10,19
304,13,16,0,13
304,13,16,1,14
304,13,16,2,15
304,13,16,3,16
305,18,16,0,18
305,18,16,1,41
305,18,16,2,16
306,12,16,0,12
306,12,16,1,13
306,12,16,2,14
306,12,16,3,15
306,12,16,4,16
307,25,16,0,25
307,25,16,1,54
307,25,16,2,53
307,25,16,3,52
307,25,16,4,24
307,25,16,5,51
307,25,16,6,23
307,25,16,7,50
307,25,16,8,19
307,25,16,9,20
307,25,16,10,18
307,25,16,11,41
307,25,16,12,16
308,29,16,0,29
308,29,16,1,28
308,29,16,2,27
308,29,16,3,68
308,29,16,4,67
308,29,16,5,22
308,29,16,6,48
308,29,16,7,47
308,29,16,8,46
308,29,16,9,45
308,29,16,10,44
308,29,16,11,43
308,29,16,12,21
308,29,16,13,42
308,29,16,14,17
308,29,16,15,41
308,29,16,16,16
309,31,16,0,31
309,31,16,1,32
309,31,16,2,34
309,31,16,3,35
309,31,16,4,38
309,31,16,5,27
309,31,16,6,68
309,31,16,7,67
309,31,16,8,22
309,31,16,9,48
309,31,16,10,47
309,31,16,11,46
309,31,16,12,45
309,31,16,13,44
309,31,16,14,43
309,31,16,15,21
309,31,16,16,42
309,31,16,17,17
309,31,16,18,41
309,31,16,19,16
310,35,16,0,35
310,35,16,1,38
310,35,16,2,27
310,35,16,3,68
310,35,16,4,67
310,35,16,5,22
310,35,16,6,48
310,35,16,7,47
310,35,16,8,46
310,35,16,9,45
310,35,16,10,44
310,35,16,11,43
310,35,16,12,21
310,35,16,13,42
310,35,16,14,17
310,35,16,15,41
310,35,16,16,16
311,33,16,0,33
311,33,16,1,34
311,33,16,2,35
311,33,16,3,38
311,33,16,4,27
311,33,16,5,68
311,33,16,6,67
311,33,16,7,22
311,33,16,8,48
311,33,16,9,47
311,33,16,10,46
311,33,16,11,45
311,33,16,12,44
311,33,16,13,43
311,33,16,14,21
311,33,16,15,42
311,33,16,16,17
311,33,16,17,41
311,33,16,18,16
312,7,16,0,7
312,7,16,1,6
312,7,16,2,10
312,7,16,3,11
312,7,16,4,40
312,7,16,5,12
312,7,16,6,13
312,7,16,7,14
312,7,16,8,15
312,7,16,9,16
313,5,16,0,5
313,5,16,1,4
313,5,16,2,10
313,5,16,3,11
313,5,16,4,40
313,5,16,5,12
313,5,16,6,13
313,5,16,7,14
313,5,16,8,15
313,5,16,9,16
314,6,16,0,6
314,6,16,1,10
314,6,16,2,11
314,6,16,3,40
314,6,16,4,12
314,6,16,5,13
314,6,16,6,14
314,6,16,7,15
314,6,16,8,16
315,37,16,0,37
315,37,16,1,36
315,37,16,2,34
315,37,16,3,35
315,37,16,4,38
315,37,16,5,27
315,37,16,6,68
315,37,16,7,67
315,37,16,8,22
315,37,16,9,48
315,37,16,10,47
315,37,16,11,46
315,37,16,12,45
315,37,16,13,44
315,37,16,14,43
315,37,16,15,21
315,37,16,16,42
315,37,16,17,17
315,37,16,18,41
315,37,16,19,16
316,39,16,0,39
316,39,16,1,70
316,39,16,2,33
316,39,16,3,34
316,39,16,4,35
316,39,16,5,38
316,39,16,6,27
316,39,16,7,68
316,39,16,8,67
316,39,16,9,22
316,39,16,10,48
316,39,16,11,47
316,39,16,12,46
316,39,16,13,45
316,39,16,14,44
316,39,16,15,43
316,39,16,16,21
316,39,16,17,42
316,39,16,18,17
316,39,16,19,41
316,39,16,20,16
317,14,16,0,14
317,14,16,1,15
317,14,16,2,16
318,15,16,0,15
318,15,16,1,16
319,19,16,0,19
319,19,16,1,20
319,19,16,2,18
319,19,16,3,41
319,19,16,4,16
320,17,16,0,17
320,17,16,1,41
320,17,16,2,16
321,1,16,0,1
321,1,16,1,76
321,1,16,2,75
321,1,16,3,2
321,1,16,4,74
321,1,16,5,73
321,1,16,6,72
321,1,16,7,71
321,1,16,8,3
321,1,16,9,11
321,1,16,10,40
321,1,16,11,12
321,1,16,12,13
321,1,16,13,14
321,1,16,14,15
321,1,16,15,16
322,2,16,0,2
322,2,16,1,74
322,2,16,2,73
322,2,16,3,72
322,2,16,4,71
322,2,16,5,3
322,2,16,6,11
322,2,16,7,40
322,2,16,8,12
322,2,16,9,13
322,2,16,10,14
322,2,16,11,15
322,2,16,12,16
323,13,17,0,13
323,13,17,1,18
323,13,17,2,17
324,18,17,0,18
324,18,17,1,17
325,12,17,0,12
325,12,17,1,13
325,12,17,2,18
325,12,17,3,17
326,25,17,0,25
326,25,17,1,54
326,25,17,2,53
326,25,17,3,52
326,25,17,4,24
326,25,17,5,51
326,25,17,6,23
326,25,17,7,50
326,25,17,8,19
326,25,17,9,20
326,25,17,10,18
326,25,17,11,17
327,29,17,0,29
327,29,17,1,28
327,29,17,2,27
327,29,17,3,68
327,29,17,4,67
327,29,17,5,22
327,29,17,6,48
327,29,17,7,47
327,29,17,8,46
327,29,17,9,45
327,29,17,10,44
327,29,17,11,43
327,29,17,12,21
327,29,17,13,42
327,29,17,14,17
328,31,17,0,31
328,31,17,1,32
328,31,17,2,34
328,31,17,3,35
328,31,17,4,38
328,31,17,5,27
328,31,17,6,68
328,31,17,7,67
328,31,17,8,22
328,31,17,9,48
328,31,17,10,47
328,31,17,11,46
328,31,17,12,45
328,31,17,13,44
328,31,17,14,43
328,31,17,15,21
328,31,17,16,42
328,31,17,17,17
329,35,17,0,35
329,35,17,1,38
329,35,17,2,27
329,35,17,3,68
329,35,17,4,67
329,35,17,5,22
329,35,17,6,48
329,35,17,7,47
329,35,17,8,46
329,35,17,9,45
329,35,17,10,44
329,35,17,11,43
329,35,17,12,21
329,35,17,13,42
329,35,17,14,17
330,33,17,0,33
330,33,17,1,34
330,33,17,2,35
330,33,17,3,38
330,33,17,4,27
330,33,17,5,68
330,33,17,6,67
330,33,17,7,22
330,33,17,8,48
330,33,17,9,47
330,33,17,10,46
330,33,17,11,45
330,33,17,12,44
330,33,17,13,43
330,33,17,14,21
330,33,17,15,42
330,33,17,16,17
331,7,17,0,7
331,7,17,1,6
331,7,17,2,10
331,7,17,3,11
331,7,17,4,40
331,7,17,5,12
331,7,17,6,13
331,7,17,7,18
331,7,17,8,17
332,5,17,0,5
332,5,17,1,4
332,5,17,2,10
332,5,17,3,11
332,5,17,4,40
332,5,17,5,12
332,5,17,6,13
332,5,17,7,18
332,5,17,8,17
333,6,17,0,6
333,6,17,1,10
333,6,17,2,11
333,6,17,3,40
333,6,17,4,12
333,6,17,5,13
333,6,17,6,18
333,6,17,7,17
334,37,17,0,37
334,37,17,1,36
334,37,17,2,34
334,37,17,3,35
334,37,17,4,38
334,37,17,5,27
334,37,17,6,68
334,37,17,7,67
334,37,17,8,22
334,37,17,9,48
334,37,17,10,47
334,37,17,11,46
334,37,17,12,45
334,37,17,13,44
334,37,17,14,43
334,37,17,15,21
334,37,17,16,42
334,37,17,17,17
335,39,17,0,39
335,39,17,1,70
335,39,17,2,33
335,39,17,3,34
335,39,17,4,35
335,39,17,5,38
335,39,17,6,27
335,39,17,7,68
335,39,17,8,67
335,39,17,9,22
335,39,17,10,48
335,39,17,11,47
335,39,17,12,46
335,39,17,13,45
335,39,17,14,44
335,39,17,15,43
335,39,17,16,21
335,39,17,17,42
335,39,17,18,17
336,14,17,0,14
336,14,17,1,15
336,14,17,2,16
336,14,17,3,41
336,14,17,4,17
337,15,17,0,15
337,15,17,1,16
337,15,17,2,41
337,15,17,3,17
338,19,17,0,19
338,19,17,1,20
338,19,17,2,18
338,19,17,3,17
339,16,17,0,16
339,16,17,1,41
339,16,17,2,17
340,1,17,0,1
340,1,17,1,76
340,1,17,2,75
340,1,17,3,2
340,1,17,4,74
340,1,17,5,73
340,1,17,6,72
340,1,17,7,71
340,1,17,8,3
340,1,17,9,11
340,1,17,10,40
340,1,17,11,12
340,1,17,12,13
340,1,17,13,18
340,1,17,14,17
341,2,17,0,2
341,2,17,1,74
341,2,17,2,73
341,2,17,3,72
341,2,17,4,71
341,2,17,5,3
341,2,17,6,11
341,2,17,7,40
341,2,17,8,12
341,2,17,9,13
341,2,17,10,18
341,2,17,11,17
342,13,1,0,13
342,13,1,1,12
342,13,1,2,40
342,13,1,3,11
342,13,1,4,3
342,13,1,5,71
342,13,1,6,72
342,13,1,7,73
342,13,1,8,74
342,13,1,9,2
342,13,1,10,75
342,13,1,11,76
342,13,1,12,1
343,18,1,0,18
343,18,1,1,13
343,18,1,2,12
343,18,1,3,40
343,18,1,4,11
343,18,1,5,3
343,18,1,6,71
343,18,1,7,72
343,18,1,8,73
343,18,1,9,74
343,18,1,10,2
343,18,1,11,75
343,18,1,12,76
343,18,1,13,1
344,12,1,0,12
344,12,1,1,40
344,12,1,2,11
344,12,1,3,3
344,12,1,4,71
344,12,1,5,72
344,12,1,6,73
344,12,1,7,74
344,12,1,8,2
344,12,1,9,75
344,12,1,10,76
344,12,1,11,1
345,25,1,0,25
345,25,1,1,54
345,25,1,2,53
345,25,1,3,52
345,25,1,4,24
345,25,1,5,51
345,25,1,6,23
345,25,1,7,50
345,25,1,8,19
345,25,1,9,49
345,25,1,10,6
345,25,1,11,5
345,25,1,12,4
345,25,1,13,3
345,25,1,14,71
345,25,1,15,72
345,25,1,16,73
345,25,1,17,74
345,25,1,18,2
345,25,1,19,75
345,25,1,20,76
345,25,1,21,1
346,29,1,0,29
346,29,1,1,28
346,29,1,2,27
346,29,1,3,68
346,29,1,4,67
346,29,1,5,22
346,29,1,6,48
346,29,1,7,47
346,29,1,8,46
346,29,1,9,45
346,29,1,10,44
346,29,1,11,43
346,29,1,12,21
346,29,1,13,20
346,29,1,14,19
346,29,1,15,49
346,29,1,16,6
346,29,1,17,5
346,29,1,18,4
346,29,1,19,3
346,29,1,20,71
346,29,1,21,72
346,29,1,22,73
346,29,1,23,74
346,29,1,24,2
346,29,1,25,75
346,29,1,26,76
346,29,1,27,1
347,31,1,0,31
347,31,1,1,32
347,31,1,2,34
347,31,1,3,35
347,31,1,4,38
347,31,1,5,27
347,31,1,6,68
347,31,1,7,67
347,31,1,8,22
347,31,1,9,48
347,31,1,10,47
347,31,1,11,46
347,31,1,12,45
347,31,1,13,44
347,31,1,14,43
347,31,1,15,21
347,31,1,16,20
347,31,1,17,19
347,31,1,18,49
347,31,1,19,6
347,31,1,20,5
347,31,1,21,4
347,31,1,22,3
347,31,1,23,71
347,31,1,24,72
347,31,1,25,73
347,31,1,26,74
347,31,1,27,2
347,31,1,28,75
347,31,1,29,76
347,31,1,30,1
348,35,1,0,35
348,35,1,1,38
348,35,1,2,27
348,35,1,3,68
348,35,1,4,67
348,35,1,5,22
348,35,1,6,48
348,35,1,7,47
348,35,1,8,46
348,35,1,9,45
348,35,1,10,44
348,35,1,11,43
348,35,1,12,21
348,35,1,13,20
348,35,1,14,19
348,35,1,15,49
348,35,1,16,6
348,35,1,17,5
348,35,1,18,4
348,35,1,19,3
348,35,1,20,71
348,35,1,21,72
348,35,1,22,73
348,35,1,23,74
348,35,1,24,2
348,35,1,25,75
348,35,1,26,76
348,35,1,27,1
349,33,1,0,33
349,33,1,1,34
349,33,1,2,35
349,33,1,3,38
349,33,1,4,27
349,33,1,5,68
349,33,1,6,67
349,33,1,7,22
349,33,1,8,48
349,33,1,9,47
349,33,1,10,46
349,33,1,11,45
349,33,1,12,44
349,33,1,13,43
349,33,1,14,21
349,33,1,15,20
349,33,1,16,19
349,33,1,17,49
349,33,1,18,6
349,33,1,19,5
349,33,1,20,4
349,33,1,21,3
349,33,1,22,71
349,33,1,23,72
349,33,1,24,73
349,33,1,25,74
349,33,1,26,2
349,33,1,27,75
349,33,1,28,76
349,33,1,29,1
350,7,1,0,7
350,7,1,1,6
350,7,1,2,5
350,7,1,3,4
350,7,1,4,3
350,7,1,5,71
350,7,1,6,72
350,7,1,7,73
350,7,1,8,74
350,7,1,9,2
350,7,1,10,75
350,7,1,11,76
350,7,1,12,1
351,5,1,0,5
351,5,1,1,4
351,5,1,2,3
351,5,1,3,71
351,5,1,4,72
351,5,1,5,73
351,5,1,6,74
351,5,1,7,2
351,5,1,8,75
351,5,1,9,76
351,5,1,10,1
352,6,1,0,6
352,6,1,1,5
352,6,1,2,4
352,6,1,3,3
352,6,1,4,71
352,6,1,5,72
352,6,1,6,73
352,6,1,7,74
352,6,1,8,2
352,6,1,9,75
352,6,1,10,76
352,6,1,11,1
353,37,1,0,37
353,37,1,1,36
353,37,1,2,34
353,37,1,3,35
353,37,1,4,38
353,37,1,5,27
353,37,1,6,68
353,37,1,7,67
353,37,1,8,22
353,37,1,9,48
353,37,1,10,47
353,37,1,11,46
353,37,1,12,45
353,37,1,13,44
353,37,1,14,43
353,37,1,15,21
353,37,1,16,20
353,37,1,17,19
353,37,1,18,49
353,37,1,19,6
353,37,1,20,5
353,37,1,21,4
353,37,1,22,3
353,37,1,23,71
353,37,1,24,72
353,37,1,25,73
353,37,1,26,74
353,37,1,27,2
353,37,1,28,75
353,37,1,29,76
353,37,1,30,1
354,39,1,0,39
354,39,1,1,70
354,39,1,2,33
354,39,1,3,34
354,39,1,4,35
354,39,1,5,38
354,39,1,6,27
354,39,1,7,68
354,39,1,8,67
354,39,1,9,22
354,39,1,10,48
354,39,1,11,47
354,39,1,12,46
354,39,1,13,45
354,39,1,14,44
354,39,1,15,43
354,39,1,16,21
354,39,1,17,20
354,39,1,18,19
354,39,1,19,49
354,39,1,20,6
354,39,1,21,5
354,39,1,22,4
354,39,1,23,3
354,39,1,24,71
354,39,1,25,72
354,39,1,26,73
354,39,1,27,74
354,39,1,28,2
354,39,1,29,75
354,39,1,30,76
354,39,1,31,1
355,14,1,0,14
355,14,1,1,13
355,14,1,2,12
355,14,1,3,40
355,14,1,4,11
355,14,1,5,3
355,14,1,6,71
355,14,1,7,72
355,14,1,8,73
355,14,1,9,74
355,14,1,10,2
355,14,1,11,75
355,14,1,12,76
355,14,1,13,1
356,15,1,0,15
356,15,1,1,14
356,15,1,2,13
356,15,1,3,12
356,15,1,4,40
356,15,1,5,11
356,15,1,6,3
356,15,1,7,71
356,15,1,8,72
356,15,1,9,73
356,15,1,10,74
356,15,1,11,2
356,15,1,12,75
356,15,1,13,76
356,15,1,14,1
357,19,1,0,19
357,19,1,1,49
357,19,1,2,6
357,19,1,3,5
357,19,1,4,4
357,19,1,5,3
357,19,1,6,71
357,19,1,7,72
357,19,1,8,73
357,19,1,9,74
357,19,1,10,2
357,19,1,11,75
357,19,1,12,76
357,19,1,13,1
358,16,1,0,16
358,16,1,1,15
358,16,1,2,14
358,16,1,3,13
358,16,1,4,12
358,16,1,5,40
358,16,1,6,11
358,16,1,7,3
358,16,1,8,71
358,16,1,9,72
358,16,1,10,73
358,16,1,11,74
358,16,1,12,2
358,16,1,13,75
358,16,1,14,76
358,16,1,15,1
359,17,1,0,17
359,17,1,1,18
359,17,1,2,13
359,17,1,3,12
359,17,1,4,40
359,17,1,5,11
359,17,1,6,3
359,17,1,7,71
359,17,1,8,72
359,17,1,9,73
359,17,1,10,74
359,17,1,11,2
359,17,1,12,75
359,17,1,13,76
359,17,1,14,1
360,2,1,0,2
360,2,1,1,75
360,2,1,2,76
360,2,1,3,1
361,13,2,0,13
361,13,2,1,12
361,13,2,2,40
361,13,2,3,11
361,13,2,4,3
361,13,2,5,71
361,13,2,6,72
361,13,2,7,73
361,13,2,8,74
361,13,2,9,2
362,18,2,0,18
362,18,2,1,13
362,18,2,2,12
362,18,2,3,40
362,18,2,4,11
362,18,2,5,3
362,18,2,6,71
362,18,2,7,72
362,18,2,8,73
362,18,2,9,74
362,18,2,10,2
363,12,2,0,12
363,12,2,1,40
363,12,2,2,11
363,12,2,3,3
363,12,2,4,71
363,12,2,5,72
363,12,2,6,73
363,12,2,7,74
363,12,2,8,2
364,25,2,0,25
364,25,2,1,54
364,25,2,2,53
364,25,2,3,52
364,25,2,4,24
364,25,2,5,51
364,25,2,6,23
364,25,2,7,50
364,25,2,8,19
364,25,2,9,49
364,25,2,10,6
364,25,2,11,5
364,25,2,12,4
364,25,2,13,3
364,25,2,14,71
364,25,2,15,72
364,25,2,16,73
364,25,2,17,74
364,25,2,18,2
365,29,2,0,29
365,29,2,1,28
365,29,2,2,27
365,29,2,3,68
365,29,2,4,67
365,29,2,5,22
365,29,2,6,48
365,29,2,7,47
365,29,2,8,46
365,29,2,9,45
365,29,2,10,44
365,29,2,11,43
365,29,2,12,21
365,29,2,13,20
365,29,2,14,19
365,29,2,15,49
365,29,2,16,6
365,29,2,17,5
365,29,2,18,4
365,29,2,19,3
365,29,2,20,71
365,29,2,21,72
365,29,2,22,73
365,29,2,23,74
365,29,2,24,2
366,31,2,0,31
366,31,2,1,32
366,31,2,2,34
366,31,2,3,35
366,31,2,4,38
366,31,2,5,27
366,31,2,6,68
366,31,2,7,67
366,31,2,8,22
366,31,2,9,48
366,31,2,10,47
366,31,2,11,46
366,31,2,12,45
366,31,2,13,44
366,31,2,14,43
366,31,2,15,21
366,31,2,16,20
366,31,2,17,19
366,31,2,18,49
366,31,2,19,6
366,31,2,20,5
366,31,2,21,4
366,31,2,22,3
366,31,2,23,71
366,31,2,24,72
366,31,2,25,73
366,31,2,26,74
366,31,2,27,2
367,35,2,0,35
367,35,2,1,38
367,35,2,2,27
367,35,2,3,68
367,35,2,4,67
367,35,2,5,22
367,35,2,6,48
367,35,2,7,47
367,35,2,8,46
367,35,2,9,45
367,35,2,10,44
367,35,2,11,43
367,35,2,12,21
367,35,2,13,20
367,35,2,14,19
367,35,2,15,49
367,35,2,16,6
367,35,2,17,5
367,35,2,18,4
367,35,2,19,3
367,35,2,20,71
367,35,2,21,72
367,35,2,22,73
367,35,2,23,74
367,35,2,24,2
368,33,2,0,33
368,33,2,1,34
368,33,2,2,35
368,33,2,3,38
368,33,2,4,27
368,33,2,5,68
368,33,2,6,67
368,33,2,7,22
368,33,2,8,48
368,33,2,9,47
368,33,2,10,46
368,33,2,11,45
368,33,2,12,44
368,33,2,13,43
368,33,2,14,21
368,33,2,15,20
368,33,2,16,19
368,33,2,17,49
368,33,2,18,6
368,33,2,19,5
368,33,2,20,4
368,33,2,21,3
368,33,2,22,71
368,33,2,23,72
368,33,2,24,73
368,33,2,25,74
368,33,2,26,2
369,7,2,0,7
369,7,2,1,6
369,7,2,2,5
369,7,2,3,4
369,7,2,4,3
369,7,2,5,71
369,7,2,6,72
369,7,2,7,73
369,7,2,8,74
369,7,2,9,2
370,5,2,0,5
370,5,2,1,4
370,5,2,2,3
370,5,2,3,71
370,5,2,4,72
370,5,2,5,73
370,5,2,6,74
370,5,2,7,2
371,6,2,0,6
371,6,2,1,5
371,6,2,2,4
371,6,2,3,3
371,6,2,4,71
371,6,2,5,72
371,6,2,6,73
371,6,2,7,74
371,6,2,8,2
372,37,2,0,37
372,37,2,1,36
372,37,2,2,34
372,37,2,3,35
372,37,2,4,38
372,37,2,5,27
372,37,2,6,68
372,37,2,7,67
372,37,2,8,22
372,37,2,9,48
372,37,2,10,47
372,37,2,11,46
372,37,2,12,45
372,37,2,13,44
372,37,2,14,43
372,37,2,15,21
372,37,2,16,20
372,37,2,17,19
372,37,2,18,49
372,37,2,19,6
372,37,2,20,5
372,37,2,21,4
372,37,2,22,3
372,37,2,23,71
372,37,2,24,72
372,37,2,25,73
372,37,2,26,74
372,37,2,27,2
373,39,2,0,39
373,39,2,1,70
373,39,2,2,33
373,39,2,3,34
373,39,2,4,35
373,39,2,5,38
373,39,2,6,27
373,39,2,7,68
373,39,2,8,67
373,39,2,9,22
373,39,2,10,48
373,39,2,11,47
373,39,2,12,46
373,39,2,13,45
373,39,2,14,44
373,39,2,15,43
373,39,2,16,21
373,39,2,17,20
373,39,2,18,19
373,39,2,19,49
373,39,2,20,6
373,39,2,21,5
373,39,2,22,4
373,39,2,23,3
373,39,2,24,71
373,39,2,25,72
373,39,2,26,73
373,39,2,27,74
373,39,2,28,2
374,14,2,0,14
374,14,2,1,13
374,14,2,2,12
374,14,2,3,40
374,14,2,4,11
374,14,2,5,3
374,14,2,6,71
374,14,2,7,72
374,14,2,8,73
374,14,2,9,74
374,14,2,10,2
375,15,2,0,15
375,15,2,1,14
375,15,2,2,13
375,15,2,3,12
375,15,2,4,40
375,15,2,5,11
375,15,2,6,3
375,15,2,7,71
375,15,2,8,72
375,15,2,9,73
375,15,2,10,74
375,15,2,11,2
376,19,2,0,19
376,19,2,1,49
376,19,2,2,6
376,19,2,3,5
376,19,2,4,4
376,19,2,5,3
376,19,2,6,71
376,19,2,7,72
376,19,2,8,73
376,19,2,9,74
376,19,2,10,2
377,16,2,0,16
377,16,2,1,15
377,16,2,2,14
377,16,2,3,13
377,16,2,4,12
377,16,2,5,40
377,16,2,6,11
377,16,2,7,3
377,16,2,8,71
377,16,2,9,72
377,16,2,10,73
377,16,2,11,74
377,16,2,12,2
378,17,2,0,17
378,17,2,1,18
378,17,2,2,13
378,17,2,3,12
378,17,2,4,40
378,17,2,5,11
378,17,2,6,3
378,17,2,7,71
378,17,2,8,72
378,17,2,9,73
378,17,2,10,74
378,17,2,11,2
379,1,2,0,1
379,1,2,1,76
379,1,2,2,75
379,1,2,3,2
